System,Utterance,Source,ref1,hyp
system2,1375,"Abschließend haben sie bei einem Italiener gegessen.
","Finally, they have eaten with an Italian.
","Finally, they have eaten at an Italian.
"
system2,1376,"Abschließend haben sie bei einem Italiener gegessen.
","Finally they ate with an Italian.
","in conclusion, mr president, you have eaten in a italians.
"
system2,1377,"Gestern sind sie ins Kino gegangen.
","They went to the cinema yesterday.
","Yesterday they went to the movies.
"
system2,1378,"Sie sind weggelaufen.
","They ran away.
","You ran away.
"
system2,1379,"Sie sind weggelaufen.
","They've run away.
","They have run away.
"
system2,1380,"Sie haben gegessen.
","You have eaten.
","They have eaten.
"
system2,1381,"Sie haben gelacht.
","They laughed.
","You laughed.
"
system2,1382,"Sie haben gelacht.
","They were laughing.
","You laughed.
"
system2,1383,"Sie sind gefallen.
","They've fallen.
","They have fallen.
"
system2,1384,"Sie sind gefallen.
","They have fallen.
","They fell.
"
system2,1385,"Sie sind gefallen.
","They fell.
","They have fallen.
"
system2,1386,"Sie haben geweint.
","They have wept.
","You cried.
"
system2,1387,"Sie haben geweint.
","They were crying.
","You've been crying.
"
system2,1388,"Sie haben geweint.
","You cried.
","They have cried.
"
system2,1389,"Sie haben geweint.
","They cried.
","You've been crying.
"
system2,1390,"Sie haben geweint.
","You've been crying.
","You cried.
"
system2,1391,"Sie sind gerannt.
","They've been running.
","They've run.
"
system2,1392,"Sie sind gerannt.
","They have run.
","They ran.
"
system2,1393,"Sie sind gerannt.
","They've run.
","They've been running.
"
system2,1394,"Sie sind gerannt.
","They've been running.
","They have run.
"
system2,1395,"Sie sind gerannt.
","They were running.
","You ran.
"
system2,1396,"Sie sind gerannt.
","They were running.
","They have run.
"
system2,1397,"Sie sind gerannt.
","They have run.
","They've been running.
"
system2,1398,"Sie sind gerannt.
","They have run.
","They've run.
"
system2,1399,"Sie sind gerannt.
","You ran.
","They were running.
"
system2,1400,"Sie sind gerannt.
","They've been running.
","They've run.
"
system2,1401,"Sie sind gerannt.
","They've been running.
","They ran.
"
system2,1402,"Sie sind gerannt.
","You ran.
","They ran.
"
system2,1403,"Sie sind gerannt.
","They ran.
","They were running.
"
system2,1404,"Sie hatten gelacht.
","You had laughed.
","They had been laughing.
"
system2,1405,"Sie hatten gelacht.
","They had been laughing.
","They had laughed.
"
system2,1406,"Sie hatten gelacht.
","They had been laughing.
","They had laughed.
"
system2,1407,"Sie hatten gelacht.
","They had been laughing.
","They had laughed.
"
system2,1408,"Sie waren gefallen.
","You had fallen.
","They had fallen.
"
system2,1409,"Sie waren gefallen.
","They had fallen.
","You had fallen.
"
system2,1410,"Sie waren gefallen.
","You had fallen.
","They had fallen.
"
system2,1411,"Sie waren gefallen.
","They had fallen.
","You had fallen.
"
system2,1412,"Sie waren gefallen.
","They had fallen.
","You had fallen.
"
system2,1413,"Sie waren gefallen.
","You had fallen.
","They had fallen.
"
system2,1414,"Sie waren gefallen.
","They had fallen.
","You had fallen.
"
system2,1415,"Sie hatten geweint.
","You had cried.
","They had cried.
"
system2,1416,"Sie hatten geweint.
","They had been crying.
","They had cried.
"
system2,1417,"Sie hatten geweint.
","They had cried.
","They had been crying.
"
system2,1418,"Sie hatten geweint.
","You had cried.
","They had cried.
"
system2,1419,"Sie hatten geweint.
","You had cried.
","They had cried.
"
system2,1420,"Sie hatten geweint.
","You had cried.
","They had been crying.
"
system2,1421,"Sie hatten geweint.
","You had cried.
","They had cried.
"
system2,1422,"Sie hatten geweint.
","They had been crying.
","They had cried.
"
system2,1423,"Sie waren gerannt.
","You had run.
","They had been running.
"
system2,1424,"Sie waren gerannt.
","They had been running.
","You had run.
"
system2,1425,"Sie waren gerannt.
","They had run.
","They had been running.
"
system2,1426,"Sie waren gerannt.
","You had run.
","They had been running.
"
system2,1427,"Sie waren gerannt.
","They had run.
","You had run.
"
system2,1428,"Sie waren gerannt.
","They had been running.
","They had run.
"
system2,1429,"Sie waren gerannt.
","They had been running.
","They had run.
"
system2,1430,"Sie waren gerannt.
","You had run.
","They had been running.
"
system2,1431,"Sie waren gerannt.
","You had run.
","They had been running.
"
system2,1432,"Sie waren gerannt.
","They had been running.
","They had run.
"
system2,1433,"Sie waren gerannt.
","They had been running.
","You had run.
"
system2,1434,"Sie waren gerannt.
","They had run.
","They had been running.
"
system2,1435,"Sie waren gerannt.
","They had run.
","You had run.
"
system2,1436,"Sie waren gerannt.
","You had run.
","They had run.
"
system2,1437,"Sie waren gerannt.
","They had run.
","You had run.
"
system2,1438,"Sie hatten geschlafen.
","You had slept.
","They had been asleep.
"
system2,1439,"Sie hatten geschlafen.
","They had been asleep.
","They had slept.
"
system2,1440,"Sie hatten geschlafen.
","You had slept.
","They had been asleep.
"
system2,1441,"Sie hatten geschlafen.
","They had slept.
","You had slept.
"
system2,1442,"Sie hatten geschlafen.
","They had been sleeping.
","They had slept.
"
system2,1443,"Sie hatten geschlafen.
","They had been sleeping.
","They had been asleep.
"
system2,1444,"Ihr hattet gegessen.
","You had eaten.
","You had eaten
"
system2,1445,"Ihr hattet gegessen.
","You had eaten.
","You had been eating.
"
system2,1446,"Ihr hattet gegessen.
","You had been eating.
","You had eaten.
"
system2,1447,"Ihr hattet gegessen.
","You had eaten
","You had eaten.
"
system2,1448,"Ihr hattet gegessen.
","You had been eating.
","You had eaten.
"
system2,1449,"Ihr hattet gegessen.
","You had eaten
","You had eaten.
"
system2,1450,"Ihr hattet gegessen.
","You had eaten.
","You had eaten
"
system2,1451,"Ihr hattet gelacht.
","You had laughed.
","You had a laugh.
"
system2,1452,"Ihr hattet gelacht.
","You had a laugh.
","You had laughed.
"
system2,1453,"Ihr hattet gelacht.
","You had a laugh.
","You had laughed.
"
system2,1454,"Ihr hattet gelacht.
","You had laughed.
","You had a laugh.
"
system2,1455,"Ihr hattet gelacht.
","You had laughed.
","You had a laugh.
"
system2,1456,"Ihr hattet gelacht.
","You had laughed.
","You had a laugh.
"
system2,1457,"Ihr hattet gelacht.
","You had a laugh.
","You had laughed.
"
system2,1458,"Ihr hattet gelacht.
","You had laughed.
","You had a laugh.
"
system2,1459,"Ihr hattet gelacht.
","You had a laugh.
","You had laughed.
"
system2,1460,"Ihr hattet geweint.
","You had wept.
","You had been crying.
"
system2,1461,"Ihr hattet geweint.
","You had cried.
","You had wept.
"
system2,1462,"Ihr hattet geweint.
","You had cried.
","You had wept.
"
system2,1463,"Ihr hattet geweint.
","You had cried.
","You had wept.
"
system2,1464,"Ihr hattet geweint.
","You had cried.
","You had wept.
"
system2,1465,"Ihr hattet geweint.
","You had cried.
","You had wept.
"
system2,1466,"Ihr hattet geweint.
","You had wept.
","You had been crying.
"
system2,1467,"Ihr hattet geweint.
","You had been crying.
","You had cried.
"
system2,1468,"Ihr hattet geweint.
","You had wept.
","You had cried.
"
system2,1469,"Sie hätten gegessen.
","You would have eaten.
","They would have eaten.
"
system2,1470,"Sie hätten gelacht.
","You'd have laughed.
","You would have laughed.
"
system2,1471,"Sie wären gefallen.
","They would have fallen.
","They would have fallen
"
system2,1472,"Sie wären gefallen.
","They would have fallen
","They would have fallen.
"
system2,1473,"Sie wären gefallen.
","They would have fallen
","They would have fallen.
"
system2,1474,"Sie wären gefallen.
","You'd have fallen.
","They would have fallen.
"
system2,1475,"Sie wären gefallen.
","You'd have fallen.
","They would have fallen
"
system2,1476,"Sie hätten geweint.
","You would have cried.
","They would have cried.
"
system2,1477,"Sie hätten geweint.
","You would have cried.
","They would have cried.
"
system2,1478,"Sie hätten geweint.
","You would have cried.
","They would have been crying.
"
system2,1479,"Sie hätten geweint.
","You would have cried.
","They would have been crying.
"
system2,1480,"Sie hätten geweint.
","They would have been crying.
","They would have cried.
"
system2,1481,"Sie hätten geweint.
","They would have wept.
","They would have been crying.
"
system2,1482,"Sie wären gerannt.
","They would have been running.
","You would have run.
"
system2,1483,"Sie wären gerannt.
","They would have run.
","You would have run.
"
system2,1484,"Sie wären gerannt.
","They would have run.
","They would have raced.
"
system2,1485,"Sie wären gerannt.
","They would have run.
","You would have run.
"
system2,1486,"Sie wären gerannt.
","They would have been running.
","They would have run.
"
system2,1487,"Sie wären gerannt.
","They would have been running.
","They would have raced.
"
system2,1488,"Sie wären gerannt.
","They would have raced.
","You would have run.
"
system2,1489,"Sie wären gerannt.
","They would have raced.
","You would have run.
"
system2,1490,"Sie wären gerannt.
","You would have run.
","They would have run.
"
system2,1491,"Sie wären gerannt.
","You would have run.
","They would have raced.
"
system2,1492,"Sie hätten geschlafen.
","They would have been asleep.
","You would have been asleep.
"
system2,1493,"Ihr hättet gegessen.
","You would have been eating.
","You would have eaten.
"
system2,1494,"Ihr hättet gegessen.
","You would have eaten.
","You would have been eating.
"
system2,1495,"Ihr hättet gegessen.
","You would have eaten.
","You would have been eating.
"
system2,1496,"Ihr hättet gegessen.
","You would have eaten.
","You would have been eating.
"
system2,1497,"Ihr hättet gegessen.
","You would have eaten.
","You would have been eating.
"
system2,1498,"Ihr hättet gegessen.
","You would have eaten.
","You would have been eating.
"
system2,1499,"Ihr hättet gegessen.
","You would have eaten.
","You would have been eating.
"
system2,1500,"Ihr hättet gelacht.
","You would have laughed.
","You'd have laughed.
"
system2,1501,"Ihr hättet gelacht.
","You'd have laughed.
","You would have laughed.
"
system2,1502,"Ihr hättet gelacht.
","You would have laughed.
","You'd have laughed.
"
system2,1503,"Ihr hättet gelacht.
","You'd have laughed.
","You would have laughed.
"
system2,1504,"Ihr hättet gelacht.
","You'd have laughed.
","You would have laughed.
"
system2,1505,"Ihr hättet gelacht.
","You'd have laughed.
","You would have laughed.
"
system2,1506,"Ihr hättet gelacht.
","You'd have laughed.
","You would have laughed.
"
system2,1507,"Ihr hättet gelacht.
","You'd have laughed.
","You would have laughed.
"
system2,1508,"Ihr hättet gelacht.
","You would have laughed.
","You'd have laughed.
"
system2,1509,"Ihr wärt gefallen.
","You'd have fallen.
","You would have fallen.
"
system2,1510,"Ihr wärt gefallen.
","You'd have fallen.
","You would have fallen.
"
system2,1511,"Ihr wärt gefallen.
","You'd have fallen.
","You would have fallen.
"
system2,1512,"Ihr wärt gefallen.
","You'd have fallen.
","You would have fallen.
"
system2,1513,"Ihr wärt gefallen.
","You'd have fallen.
","You would have fallen.
"
system2,1514,"Ihr wärt gefallen.
","You would have fallen.
","You'd have fallen.
"
system2,1515,"Ihr wärt gefallen.
","You'd have fallen.
","You would have fallen.
"
system2,1516,"Ihr wärt gefallen.
","You'd have fallen.
","You would have fallen.
"
system2,1517,"Ihr wärt gefallen.
","You'd have fallen.
","You would have fallen.
"
system2,1518,"Ihr wärt gefallen.
","You'd have fallen.
","You would have fallen.
"
system2,1519,"Ihr wärt gefallen.
","You'd have fallen.
","You would have fallen.
"
system2,1520,"Ihr wärt gefallen.
","You would have fallen.
","You'd have fallen.
"
system2,1521,"Ihr wärt gefallen.
","You'd have fallen.
","You would have fallen.
"
system2,1522,"Ihr wärt gefallen.
","You'd have fallen.
","You would have fallen.
"
system2,1523,"Ihr wärt gefallen.
","You'd have fallen.
","You would have fallen.
"
system2,1524,"Ihr wärt gefallen.
","You'd have fallen.
","You would have fallen.
"
system2,1525,"Ihr wärt gefallen.
","You'd have fallen.
","You would have fallen.
"
system2,1526,"Ihr wärt gefallen.
","You would have fallen.
","You'd have fallen.
"
system2,1527,"Ihr wärt gefallen.
","You would have fallen.
","You'd have fallen.
"
system2,1528,"Ihr wärt gefallen.
","You'd have fallen.
","You would have fallen.
"
system2,1529,"Ihr wärt gefallen.
","You would have fallen.
","You'd have fallen.
"
system2,1530,"Ihr wärt gefallen.
","You would have fallen.
","You'd have fallen.
"
system2,1531,"Ihr wärt gefallen.
","You would have fallen.
","You'd have fallen.
"
system2,1532,"Ihr wärt gefallen.
","You'd have fallen.
","You would have fallen.
"
system2,1533,"Ihr hättet geweint.
","You would have cried.
","You would have been crying.
"
system2,1534,"Ihr hättet geweint.
","You would have been crying.
","You would have cried.
"
system2,1535,"Ihr hättet geweint.
","You would have been crying.
","You would have wept.
"
system2,1536,"Ihr hättet geweint.
","You would have been crying.
","You would have cried.
"
system2,1537,"Ihr hättet geweint.
","You would have wept.
","You would have been crying.
"
system2,1538,"Ihr hättet geweint.
","You would have wept.
","You would have cried.
"
system2,1539,"Ihr hättet geweint.
","You would have cried.
","You would have been crying.
"
system2,1540,"Ihr hättet geweint.
","You would have cried.
","You would have wept.
"
system2,1541,"Ihr hättet geweint.
","You would have cried.
","You would have been crying.
"
system2,1542,"Ihr hättet geweint.
","You would have been crying.
","You would have wept.
"
system2,1543,"Ihr hättet geweint.
","You would have wept.
","You would have cried.
"
system2,1544,"Sie essen.
","They eat.
","They're eating.
"
system2,1545,"Sie lachen.
","They're laughing.
","You laugh.
"
system2,1546,"Sie fallen.
","They're falling.
","They fall.
"
system2,1547,"Sie fallen.
","They fall.
","They are falling.
"
system2,1548,"Sie weinen.
","They are crying.
","They're crying.
"
system2,1549,"Sie weinen.
","They weep.
","You cry.
"
system2,1550,"Sie weinen.
","You cry.
","They're crying.
"
system2,1551,"Sie rennen.
","You are running.
","They are running.
"
system2,1552,"Sie rennen.
","They are running.
","They run.
"
system2,1553,"Ihr esst.
","You're eating.
","You eat.
"
system2,1554,"Ihr esst.
","You're eating.
","You eat.
"
system2,1555,"Ihr esst.
","You eat.
","You're eating.
"
system2,1556,"Ihr esst.
","You eat.
","You're eating.
"
system2,1557,"Ihr esst.
","You're eating.
","You eat.
"
